Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
7/29/2013,Cairns,19.4,26.6,0.4,6.2,10.6,SE,39,SSE,SE,24,31,68,52,1018.1,1014.1,1,1,22.4,25.6,No,No
4/16/2015,MelbourneAirport,14.2,18.4,0,6.6,3.6,WSW,33,WSW,SSE,24,17,80,55,1025.4,1024.2,7,7,15.5,17,No,No
5/14/2011,Portland,8.8,14,1.8,1.8,1.9,SSW,54,SSW,SSW,17,17,55,61,1026.3,1027.7,6,6,11.4,12.2,Yes,No
8/17/2010,Mildura,-1.3,15.2,0,2.2,8.6,NE,33,ENE,NE,9,17,77,37,1023.5,1018.2,6,6,5.9,14.6,No,Yes
7/8/2010,Townsville,19.7,26.4,0,2.4,2.1,SSW,24,SE,NE,13,13,81,66,1018.2,1015.1,6,7,21.3,24.5,No,No
3/28/2009,Melbourne,9.7,26.7,0,4,9.6,N,26,N,SSW,15,11,77,38,1024.4,1021.1,3,1,11.6,24.6,No,No
7/21/2015,WaggaWagga,2.4,16.6,0,1.4,8.4,NE,30,E,ENE,13,20,75,55,1032.1,1027,1,4,8,15.9,No,Yes
1/27/2014,Moree,16.5,33.4,0,12.8,13.2,ENE,54,E,SSE,19,17,48,23,1020.3,1016.5,0,1,22.3,31.3,No,No
12/20/2011,Perth,16.6,30.6,0,7.8,13.1,SSW,31,E,SW,13,19,50,42,1012.4,1008.8,0,1,23.8,27.9,No,No
3/18/2009,Woomera,13.4,32.1,0,8.4,11.5,NNW,41,NNE,NNW,11,28,38,15,1015.1,1012.1,3,1,18.9,30.5,No,No
4/11/2009,AliceSprings,12.3,30.5,0,7.6,9.4,E,35,ESE,ESE,13,15,30,15,1018.4,1014.5,2,7,21.8,29.9,No,No
7/2/2016,Darwin,20.7,32.6,0,6.6,10.9,ESE,52,E,E,24,24,54,27,1017.3,1012.8,1,0,24.3,31.6,No,No
4/1/2012,Mildura,12.4,25,0,7.6,10.2,S,24,SSE,SSE,15,7,60,37,1020.2,1016.5,1,1,17,24.5,No,No
10/19/2011,CoffsHarbour,13.1,21.4,0.6,3,11,WSW,31,WSW,ESE,20,15,60,48,1031.2,1028.6,3,2,18.5,20.9,No,No
10/15/2014,Melbourne,8.4,17.5,0,4.6,4.3,S,35,SW,S,6,19,52,40,1022.7,1020.1,7,5,11.7,16.3,No,No
9/24/2010,CoffsHarbour,14.9,23.4,0,3,9,NNE,39,ESE,NNE,9,28,72,67,1022.8,1018.8,4,1,21.2,23.2,No,No
4/20/2013,AliceSprings,12.5,33,0,10.4,11,SSE,30,ENE,SE,11,13,27,15,1016.2,1011.9,0,1,23.1,32.1,No,No
7/2/2014,Hobart,6.3,16.2,0.2,0.6,3.1,SW,63,N,N,31,9,55,50,1019.9,1016.1,6,3,12.1,15.8,No,No
10/11/2012,Watsonia,6.2,12.6,0.8,3,0.5,SE,33,WSW,SSE,7,11,92,87,1010.2,1011.7,7,7,8.4,10.4,No,No
7/11/2013,AliceSprings,9.1,23.8,0,0.8,10.1,E,30,E,ESE,17,19,84,43,1025.1,1020.3,6,1,13.6,23.1,No,No
5/1/2016,Brisbane,21.9,24.6,1.4,3.8,0.8,E,15,SSE,W,4,4,92,88,1019.6,1015.6,7,7,22.4,22.8,Yes,Yes
8/8/2015,NorfolkIsland,12.9,18.4,0.6,5.6,8.7,WSW,46,WSW,SW,20,28,57,72,1014.9,1012.2,4,7,16.1,15.6,No,Yes
5/12/2009,Williamtown,7,20,0,2.6,9.9,WNW,28,WNW,W,22,9,83,39,1021.3,1017.5,1,1,11.6,19.9,No,No
8/30/2016,Watsonia,8.9,15.9,0,4,0,ENE,37,E,ENE,11,15,57,58,1020.3,1015.4,7,7,14.5,15.7,No,No
8/24/2013,Cairns,19,27.9,1.2,5,10.5,ESE,52,SSE,SE,19,31,63,39,1020.6,1017.4,1,1,23.4,26.2,Yes,No
1/12/2010,SydneyAirport,23.3,31.8,0,8.8,9.4,NE,61,NNE,NE,15,39,69,54,1012.7,1007.9,6,1,26.3,31.4,No,No
4/26/2016,Nuriootpa,7.3,28.3,0,4,9.1,NNE,37,NNE,N,11,19,33,14,1024.1,1018.8,1,5,21.1,27.3,No,No
10/9/2008,Melbourne,10.1,20,0,3.6,10.5,SSE,30,WNW,NW,13,13,55,37,1027.5,1025.4,5,1,12.5,18.7,No,No
1/30/2010,PerthAirport,22.5,33.7,0,12,13.1,SSE,52,SW,SW,22,35,42,36,1008.5,1008.4,0,0,27.1,31.4,No,No
2/23/2014,Darwin,25.6,32.4,0,5.6,9.4,S,44,W,WNW,13,31,76,65,1009,1005.9,5,6,28.8,31.5,No,Yes
